"vcc15363dl017106", "Chenprakhon", "Medicine", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Ding, B.-W., & Liu, Y.-J. (2017). Bioluminescence of firefly squid via mechanism of single electron-transfer oxygenation and charge-transfer-induced luminescence. Journal of the American Chemical Society, 139, 1106-1119. https://doi.org/10.1021/jacs.6b09119"
"vcc15363dpv16889", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Dhammaraj, T., Pinthong, C., Visitsatthawong, S., Tongsook, C., Surawatanawong, P., & Chaiyen, P. (2016). A single-site mutation at Ser146 expands the reactivity of the oxygenase component of p-hydroxyphenylacetate 3-hydroxylase. ACS Chemical Biology, 11, 2889-2896. https://doi.org/10.1021/acschembio.6b00402"
"vcc15363dpv16889", "Chenprakhon", "Medicine", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Dhammaraj, T., Pinthong, C., Visitsatthawong, S., Tongsook, C., Surawatanawong, P., & Chaiyen, P. (2016). A single-site mutation at Ser146 expands the reactivity of the oxygenase component of p-hydroxyphenylacetate 3-hydroxylase. ACS Chemical Biology, 11, 2889-2896. https://doi.org/10.1021/acschembio.6b00402"
"vcc15363gkm17121", "Chenprakhon", "Chemical Engineering", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Goncalves, L. C. P., Kracher, D., Milker, S., Fink, M. J., Rudroff, F., Ludwig. R.,...Mihovilovic, M. D. (2017). Mutagenesis-independent stabilization of class B flavin monooxygenases in operation. Advanced Synthesis & Catalysis, 359, 2121-2131. https://doi.org/10.1002/adsc.201700585"
"vcc15363gkm17121", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Goncalves, L. C. P., Kracher, D., Milker, S., Fink, M. J., Rudroff, F., Ludwig. R.,...Mihovilovic, M. D. (2017). Mutagenesis-independent stabilization of class B flavin monooxygenases in operation. Advanced Synthesis & Catalysis, 359, 2121-2131. https://doi.org/10.1002/adsc.201700585"
"vcc15363hg017185", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Huang, X., & Groves, J. T. (2017). Beyond ferryl-mediated hydroxylation: 40 years of the rebound mechanism and C�H activation. Journal of Biological Inorganic Chemistry, 22, 185-207. https://doi.org/10.1007/s00775-016-1414-3"
"vcc15363hg017185", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Huang, X., & Groves, J. T. (2017). Beyond ferryl-mediated hydroxylation: 40 years of the rebound mechanism and C�H activation. Journal of Biological Inorganic Chemistry, 22, 185-207. https://doi.org/10.1007/s00775-016-1414-3"
"vcc15363hhs17804", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Hino, T., Hamamoto, H., Suzuki, H., Yagi, H., Ohshiro, T., & Nagano, S. (2017). Crystal structures of TdsC, a dibenzothiophene monooxygenase from the thermophile Paenibacillus sp. A11-2, reveal potential for expanding its substrate selectivity. Journal of Biological Chemistry, 292, 15804-15813. https://doi.org/10.1074/jbc.M117.788513"
"vcc15363lbs18232", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Latham, J., Brandenburger, E., Shepherd, S. A., Menon, B. R. K., & Micklefield, J. (2018). Development of halogenase enzymes for use in synthesis. Chemical Reviews, 118, 232-269. https://doi.org/10.1021/acs.chemrev.7b00032"
"vcc15363lfc17573", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Li, K., Fielding, E. N., Condurso, H. L., & Bruner, S. D. (2017). Probing the structural basis of oxygen binding in a cofactor-independent dioxygenase. Acta Crystallographica Section D Structural Biology, 73, 573-580. https://doi.org/10.1107/S2059798317007045"
"vcc15363ls016019", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Leys, D., & Scrutton, N. S. (2016). Sweating the assets of flavin cofactors: new insight of chemical versatility from knowledge of structure and mechanism. Current Opinion in Structural Biology, 41, 19-26. https://doi.org/10.1016/j.sbi.2016.05.014"
"vcc15363lwq18912", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Liang, Y., Wei, J., Qiu, X., & Jiao, N. (2018). Homogeneous oxygenase catalysis. Chemical Reviews, 118, 4912-4945. https://doi.org/10.1021/acs.chemrev.7b00193"
"vcc15363mec19661", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Machovina, M. M., Ellis, E. S., Carney, T. J., Brushett, F. R., & DuBois, J. L. (2019). How a cofactor-free protein environment lowers the barrier to O2 reactivity. Journal of Biological Chemistry, 294, 3661-3669. https://doi.org/10.1074/jbc.RA118.006144"
"vcc15363ot019149", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Özklllç, Y., & Tüzün, N. Ş. (2019). Mechanism of kynurenine 3-monooxygenase-catalyzed hydroxylation reaction: A quantum cluster approach. Journal of Physical Chemistry A, 123, 3149-3159. https://doi.org/10.1021/acs.jpca.8b11831"
"vcc15363p0016954", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Pietra, F. (2016). Unveiling the pathways of dioxygen through the C2 component of the environmentally relevant monooxygenase p-hydroxyphenylacetate hydroxylase from Acinetobacter baumannii: A molecular dynamics investigation. Chemistry & Biodiversity, 13, 954-960. https://doi.org/10.1002/cbdv.201500355"
"vcc15363p0016954", "Chenprakhon", "Chemical Engineering", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Pietra, F. (2016). Unveiling the pathways of dioxygen through the C2 component of the environmentally relevant monooxygenase p-hydroxyphenylacetate hydroxylase from Acinetobacter baumannii: A molecular dynamics investigation. Chemistry & Biodiversity, 13, 954-960. https://doi.org/10.1002/cbdv.201500355"
"vcc15363p0016954", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Pietra, F. (2016). Unveiling the pathways of dioxygen through the C2 component of the environmentally relevant monooxygenase p-hydroxyphenylacetate hydroxylase from Acinetobacter baumannii: A molecular dynamics investigation. Chemistry & Biodiversity, 13, 954-960. https://doi.org/10.1002/cbdv.201500355"
"vcc15363p0016954", "Chenprakhon", "Medicine", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Pietra, F. (2016). Unveiling the pathways of dioxygen through the C2 component of the environmentally relevant monooxygenase p-hydroxyphenylacetate hydroxylase from Acinetobacter baumannii: A molecular dynamics investigation. Chemistry & Biodiversity, 13, 954-960. https://doi.org/10.1002/cbdv.201500355"
"vcc15363pc018525", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Pimviriyakul, P., & Chaiyen, P. (2018). A complete bioconversion cascade for dehalogenation and denitration by bacterial flavin–dependent enzymes. Journal of Biological Chemistry, 293, 18525-18539. https://doi.org/10.1074/jbc.RA118.005538"
"vcc15363psc18468", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Pimviriyakul, P., Surawatanawong, P., & Chaiyen, P. (2018). Oxidative dehalogenation and denitration by a flavin-dependent monooxygenase is controlled by substrate deprotonation. Chemical Science, 9, 7468-7482. https://doi.org/10.1039/C8SC01482E"
"vcc15363pts17818", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Pimviriyakul, P., Thotsaporn, K., Sucharitakul, J., & Chaiyen, P. (2017). Kinetic mechanism of the dechlorinating flavin-dependent monooxygenase HadA. Journal of Biological Chemistry, 292, 4818-4832. Retrieved from http://www.jbc.org/"
"vcc15363r0016623", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Rokob, T. A. (2016). Pathways for arene oxidation in non-heme diiron enzymes: Lessons from computational studies on benzoyl coenzyme A epoxidase. Journal of the American Chemical Society, 138, 14623-14638. https://doi.org/10.1021/jacs.6b06987"
"vcc15363r0016623", "Chenprakhon", "Chemical Engineering", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Rokob, T. A. (2016). Pathways for arene oxidation in non-heme diiron enzymes: Lessons from computational studies on benzoyl coenzyme A epoxidase. Journal of the American Chemical Society, 138, 14623-14638. https://doi.org/10.1021/jacs.6b06987"
"vcc15363r0016623", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Rokob, T. A. (2016). Pathways for arene oxidation in non-heme diiron enzymes: Lessons from computational studies on benzoyl coenzyme A epoxidase. Journal of the American Chemical Society, 138, 14623-14638. https://doi.org/10.1021/jacs.6b06987"
"vcc15363r0016623", "Chenprakhon", "Medicine", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Rokob, T. A. (2016). Pathways for arene oxidation in non-heme diiron enzymes: Lessons from computational studies on benzoyl coenzyme A epoxidase. Journal of the American Chemical Society, 138, 14623-14638. https://doi.org/10.1021/jacs.6b06987"
"vcc15363rek17001", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Ranjan, R., Esimbekova, E. N., Kirillova, M. A., & Kratasyuk, V. A. (2017). Metal-enhanced luminescence: Current trend and future perspectives- A review. Analytica Chimica Acta, 971, 1-13. https://doi.org/10.1016/j.aca.2017.03.051"
"vcc15363rek17001", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Ranjan, R., Esimbekova, E. N., Kirillova, M. A., & Kratasyuk, V. A. (2017). Metal-enhanced luminescence: Current trend and future perspectives- A review. Analytica Chimica Acta, 971, 1-13. https://doi.org/10.1016/j.aca.2017.03.051"
"vcc15363rek17001", "Chenprakhon", "Environmental Science", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Ranjan, R., Esimbekova, E. N., Kirillova, M. A., & Kratasyuk, V. A. (2017). Metal-enhanced luminescence: Current trend and future perspectives- A review. Analytica Chimica Acta, 971, 1-13. https://doi.org/10.1016/j.aca.2017.03.051"
"vcc15363rgg18742", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Romero, E., Gómez Castellanos, J. R., Gadda, G., Fraaije, M. W., & Mattevi, A. (2018). Same substrate, many reactions: Oxygen activation in flavoenzymes. Chemical Reviews, 118, 1742-1769. https://doi.org/10.1021/acs.chemrev.7b00650"
"vcc15363s0016001", "Chenprakhon", "Agricultural and Biological Sciences", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Silva, P. J. (2016). Refining the reaction mechanism of O2 towards its co-substrate in cofactor-free dioxygenases. PeerJ, 4, 1-16. https://doi.org/10.7717/peerj.2805"
"vcc15363s0016001", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Silva, P. J. (2016). Refining the reaction mechanism of O2 towards its co-substrate in cofactor-free dioxygenases. PeerJ, 4, 1-16. https://doi.org/10.7717/peerj.2805"
"vcc15363s0016001", "Chenprakhon", "Medicine", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Silva, P. J. (2016). Refining the reaction mechanism of O2 towards its co-substrate in cofactor-free dioxygenases. PeerJ, 4, 1-16. https://doi.org/10.7717/peerj.2805"
"vcc15363s0016001", "Chenprakhon", "Neuroscience", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Silva, P. J. (2016). Refining the reaction mechanism of O2 towards its co-substrate in cofactor-free dioxygenases. PeerJ, 4, 1-16. https://doi.org/10.7717/peerj.2805"
"vcc15363ttm16353", "Chenprakhon", "Biochemistry, Genetics and Molecular Biology", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Thotsaporn, K., Tinikul, R., Maenpuen, S., Phonbuppha, J., Watthaisong, P., Chenprakhon, P.,  & Chaiyen, P. (2016). Enzymes in the p-hydroxyphenylacetate degradation pathway of Acinetobacter baumannii. Journal of Molecular Catalysis B: Enzymatic, 134, 353-366. https://doi.org/10.1016/j.molcatb.2016.09.003"
"vcc15363ttm16353", "Chenprakhon", "Chemical Engineering", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Thotsaporn, K., Tinikul, R., Maenpuen, S., Phonbuppha, J., Watthaisong, P., Chenprakhon, P.,  & Chaiyen, P. (2016). Enzymes in the p-hydroxyphenylacetate degradation pathway of Acinetobacter baumannii. Journal of Molecular Catalysis B: Enzymatic, 134, 353-366. https://doi.org/10.1016/j.molcatb.2016.09.003"
"vcc15363whl18089", "Chenprakhon", "Chemistry", "Visitsatthawong, S., Chenprakhon, P., Chaiyen, P., & Surawatanawong, P. (2015). Mechanism of oxygen activation in a flavin-dependent monooxygenase: A nearly barrierless formation of C4a-hydroperoxyflavin via proton-coupled electron transfer. Journal of the American Chemical Society, 137, 9363-9374. https://doi.org/10.1021/jacs.5b04328", "1", "1", "Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)", "2015", "Wang, X., Hou, Q., & Liu, Y. (2018). Insights into the decarboxylative hydroxylation of salicylate catalyzed by the flavin-dependent monooxygenase salicylate hydroxylase. Theoretical Chemistry Accounts, 137(7), 1-9. https://doi.org/10.1007/s00214-018-2278-0"
